"Plot Title: 20449374_Conductivity_FactoryCAL"
"#","Date Time, GMT-07:00","Low Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","High Range, μS/cm (LGR S/N: 20449374, SEN S/N: 20449374)","Temp, °C (LGR S/N: 20449374, SEN S/N: 20449374)","Specific Conductance, μS/cm (LGR S/N: 20449374)","Coupler Detached (LGR S/N: 20449374)","Coupler Attached (LGR S/N: 20449374)","Stopped (LGR S/N: 20449374)","End Of File (LGR S/N: 20449374)"
344,12/05/18 10:11:30 PM,33041.7,30229.4,10.54,42560.5,,,,
345,12/05/18 10:21:30 PM,33041.7,30220.0,10.55,42536.0,,,,
346,12/05/18 10:31:30 PM,33041.7,30201.3,10.55,42509.6,,,,
347,12/05/18 10:41:30 PM,33041.7,30220.0,10.57,42513.4,,,,
348,12/05/18 10:51:30 PM,33041.7,30201.3,10.57,42487.1,,,,
349,12/05/18 11:01:30 PM,33041.7,30220.0,10.57,42513.4,,,,
350,12/05/18 11:11:30 PM,33041.7,30210.6,10.57,42500.1,,,,
351,12/05/18 11:21:30 PM,33041.7,30220.0,10.58,42502.1,,,,
352,12/05/18 11:31:30 PM,33041.7,30207.5,10.58,42484.5,,,,
353,12/05/18 11:41:30 PM,33041.7,30210.6,10.59,42477.6,,,,
354,12/05/18 11:51:30 PM,33041.7,30182.5,10.58,42449.3,,,,
355,12/06/18 12:01:30 AM,33041.7,30210.6,10.58,42488.8,,,,
356,12/06/18 12:11:30 AM,33041.7,30201.3,10.58,42475.8,,,,
357,12/06/18 12:21:30 AM,33041.7,30173.2,10.57,42447.5,,,,
358,12/06/18 12:31:30 AM,33041.7,30182.5,10.57,42460.6,,,,
359,12/06/18 12:41:30 AM,33041.7,30191.9,10.57,42473.8,,,,
360,12/06/18 12:51:30 AM,33041.7,30210.6,10.57,42500.1,,,,
361,12/06/18 01:01:30 AM,33041.7,30163.8,10.58,42423.0,,,,
362,12/06/18 01:11:30 AM,33041.7,30182.5,10.58,42449.3,,,,
363,12/06/18 01:21:30 AM,33041.7,30191.9,10.59,42451.3,,,,
364,12/06/18 01:31:30 AM,33041.7,30201.3,10.58,42475.8,,,,
365,12/06/18 01:41:30 AM,33041.7,30195.0,10.57,42478.2,,,,
366,12/06/18 01:51:30 AM,33041.7,30191.9,10.55,42496.4,,,,
367,12/06/18 02:01:30 AM,33041.7,30210.6,10.55,42522.7,,,,
368,12/06/18 02:11:30 AM,33041.7,30201.3,10.54,42520.9,,,,
369,12/06/18 02:21:30 AM,33041.7,30185.6,10.53,42510.1,,,,
370,12/06/18 02:31:30 AM,33041.7,30195.0,10.52,42534.7,,,,
371,12/06/18 02:41:30 AM,33041.7,30182.5,10.51,42528.4,,,,
372,12/06/18 02:51:30 AM,33041.7,30185.6,10.50,42544.1,,,,
373,12/06/18 03:01:30 AM,33041.7,30166.9,10.49,42529.0,,,,
374,12/06/18 03:11:30 AM,33041.7,30195.0,10.47,42591.3,,,,
375,12/06/18 03:21:30 AM,33041.7,30185.6,10.47,42578.0,,,,
376,12/06/18 03:31:30 AM,33041.7,30157.6,10.46,42549.9,,,,
377,12/06/18 03:41:30 AM,33041.7,30185.6,10.47,42578.0,,,,
378,12/06/18 03:51:30 AM,33041.7,30185.6,10.47,42578.0,,,,
379,12/06/18 04:01:30 AM,33041.7,30185.6,10.47,42578.0,,,,
380,12/06/18 04:11:30 AM,33041.7,30166.9,10.47,42551.7,,,,
381,12/06/18 04:21:30 AM,33041.7,30176.3,10.49,42542.3,,,,
382,12/06/18 04:31:30 AM,33041.7,30195.0,10.49,42568.6,,,,
383,12/06/18 04:41:30 AM,33041.7,30166.9,10.49,42529.0,,,,
384,12/06/18 04:51:30 AM,33041.7,30163.8,10.49,42524.6,,,,
385,12/06/18 05:01:30 AM,33041.7,30166.9,10.50,42517.7,,,,
386,12/06/18 05:11:30 AM,33041.7,30195.0,10.50,42557.3,,,,
387,12/06/18 05:21:30 AM,33041.7,30176.3,10.50,42531.0,,,,
388,12/06/18 05:31:30 AM,33041.7,30195.0,10.51,42546.0,,,,
389,12/06/18 05:41:30 AM,33041.7,30201.3,10.52,42543.6,,,,
390,12/06/18 05:51:30 AM,33041.7,30185.6,10.52,42521.4,,,,
391,12/06/18 06:01:30 AM,33041.7,30176.3,10.52,42508.3,,,,
392,12/06/18 06:11:30 AM,33041.7,30176.3,10.52,42508.3,,,,
393,12/06/18 06:21:30 AM,33041.7,30185.6,10.50,42544.1,,,,
394,12/06/18 06:31:30 AM,33041.7,30166.9,10.49,42529.0,,,,
395,12/06/18 06:41:30 AM,33041.7,30182.5,10.49,42551.0,,,,
396,12/06/18 06:51:30 AM,33041.7,30176.3,10.47,42564.9,,,,
397,12/06/18 07:01:30 AM,33041.7,30185.6,10.45,42600.7,,,,
398,12/06/18 07:11:30 AM,33041.7,30166.9,10.45,42574.3,,,,
399,12/06/18 07:21:30 AM,33041.7,30176.3,10.44,42598.9,,,,
400,12/06/18 07:31:30 AM,33041.7,30157.6,10.44,42572.5,,,,
401,12/06/18 07:41:30 AM,33041.7,30166.9,10.43,42597.0,,,,
402,12/06/18 07:51:30 AM,33041.7,30160.7,10.44,42576.9,,,,
403,12/06/18 08:01:30 AM,33041.7,30148.3,10.43,42570.7,,,,
404,12/06/18 08:11:30 AM,33041.7,30170.1,10.43,42601.5,,,,
405,12/06/18 08:21:30 AM,33041.7,30142.0,10.43,42561.8,,,,
406,12/06/18 08:31:30 AM,33041.7,30157.6,10.44,42572.5,,,,
407,12/06/18 08:41:30 AM,33041.7,30151.4,10.43,42575.1,,,,
408,12/06/18 08:51:30 AM,33041.7,30132.7,10.44,42537.4,,,,
409,12/06/18 09:01:30 AM,33041.7,30148.3,10.44,42559.4,,,,
410,12/06/18 09:11:30 AM,33041.7,30148.3,10.45,42548.1,,,,
411,12/06/18 09:21:30 AM,33041.7,30166.9,10.44,42585.7,,,,
412,12/06/18 09:31:30 AM,33041.7,30132.7,10.44,42537.4,,,,
413,12/06/18 09:41:30 AM,33041.7,30126.5,10.44,42528.6,,,,
414,12/06/18 09:51:30 AM,33041.7,30145.1,10.43,42566.2,,,,
415,12/06/18 10:01:30 AM,33041.7,30151.4,10.43,42575.1,,,,
416,12/06/18 10:11:30 AM,33041.7,30135.8,10.44,42541.8,,,,
417,12/06/18 10:21:30 AM,33041.7,30145.1,10.44,42554.9,,,,
418,12/06/18 10:31:30 AM,33041.7,30160.7,10.45,42565.6,,,,
419,12/06/18 10:41:30 AM,33041.7,30107.8,10.44,42502.2,,,,
420,12/06/18 10:51:30 AM,33041.7,30145.1,10.45,42543.6,,,,
421,12/06/18 11:01:30 AM,33041.7,30132.7,10.45,42526.1,,,,
422,12/06/18 11:11:30 AM,33041.7,30126.5,10.45,42517.3,,,,
423,12/06/18 11:21:30 AM,33041.7,30151.4,10.45,42552.4,,,,
424,12/06/18 11:31:30 AM,33041.7,30135.8,10.46,42519.1,,,,
425,12/06/18 11:41:30 AM,33041.7,30151.4,10.45,42552.4,,,,
426,12/06/18 11:51:30 AM,33041.7,30148.3,10.45,42548.1,,,,
427,12/06/18 12:01:30 PM,33041.7,30107.8,10.44,42502.2,,,,
428,12/06/18 12:11:30 PM,33041.7,30170.1,10.44,42590.2,,,,
429,12/06/18 12:21:30 PM,33041.7,30151.4,10.44,42563.8,,,,
430,12/06/18 12:31:30 PM,33041.7,30148.3,10.45,42548.1,,,,
431,12/06/18 12:41:30 PM,33041.7,30148.3,10.47,42525.4,,,,
432,12/06/18 12:51:30 PM,33041.7,30166.9,10.49,42529.0,,,,
433,12/06/18 01:01:30 PM,33041.7,30157.6,10.51,42493.3,,,,
434,12/06/18 01:11:30 PM,33041.7,30173.2,10.52,42504.0,,,,
435,12/06/18 01:21:30 PM,33041.7,30210.6,10.54,42534.0,,,,
436,12/06/18 01:31:30 PM,33041.7,30210.6,10.57,42500.1,,,,
437,12/06/18 01:41:30 PM,33041.7,30210.6,10.57,42500.1,,,,
438,12/06/18 01:51:30 PM,33041.7,30226.2,10.59,42499.5,,,,
439,12/06/18 02:01:30 PM,33041.7,30216.9,10.59,42486.4,,,,
440,12/06/18 02:11:30 PM,33041.7,30226.2,10.60,42488.2,,,,
441,12/06/18 02:21:30 PM,33041.7,30198.1,10.61,42437.4,,,,
442,12/06/18 02:31:30 PM,33041.7,30235.6,10.61,42490.1,,,,
443,12/06/18 02:41:30 PM,33041.7,30260.7,10.64,42491.6,,,,
444,12/06/18 02:51:30 PM,33041.7,30235.6,10.64,42456.3,,,,
445,12/06/18 03:01:30 PM,33041.7,30223.1,10.64,42438.8,,,,
446,12/06/18 03:11:30 PM,33041.7,30251.3,10.65,42467.1,,,,
447,12/06/18 03:21:30 PM,33041.7,30251.3,10.65,42467.1,,,,
448,12/06/18 03:31:30 PM,33041.7,30288.9,10.65,42519.9,,,,
449,12/06/18 03:41:30 PM,33041.7,30251.3,10.65,42467.1,,,,
450,12/06/18 03:51:30 PM,33041.7,30279.5,10.65,42506.7,,,,
451,12/06/18 04:01:30 PM,33041.7,30241.9,10.65,42453.9,,,,
452,12/06/18 04:11:30 PM,33041.7,30270.1,10.65,42493.5,,,,
453,12/06/18 04:21:30 PM,33041.7,30260.7,10.64,42491.6,,,,
454,12/06/18 04:31:30 PM,33041.7,30241.9,10.64,42465.2,,,,
455,12/06/18 04:41:30 PM,33041.7,30251.3,10.64,42478.4,,,,
456,12/06/18 04:51:30 PM,33041.7,30226.2,10.64,42443.1,,,,
457,12/06/18 05:01:30 PM,33041.7,30226.2,10.62,42465.7,,,,
458,12/06/18 05:11:30 PM,33041.7,30223.1,10.61,42472.6,,,,
459,12/06/18 05:21:30 PM,33041.7,30251.3,10.60,42523.5,,,,
460,12/06/18 05:31:30 PM,33041.7,30235.6,10.60,42501.4,,,,
461,12/06/18 05:41:30 PM,33041.7,30263.8,10.58,42563.7,,,,
462,12/06/18 05:51:30 PM,33041.7,30235.6,10.58,42524.0,,,,
463,12/06/18 06:01:30 PM,33041.7,30216.9,10.57,42509.0,,,,
464,12/06/18 06:11:30 PM,33041.7,30235.6,10.57,42535.3,,,,
465,12/06/18 06:21:30 PM,33041.7,30210.6,10.55,42522.7,,,,
466,12/06/18 06:31:30 PM,33041.7,30216.9,10.54,42542.9,,,,
467,12/06/18 06:41:30 PM,33041.7,30210.6,10.53,42545.3,,,,
468,12/06/18 06:51:30 PM,33041.7,30220.0,10.53,42558.6,,,,
469,12/06/18 07:01:30 PM,33041.7,30220.0,10.52,42569.9,,,,
470,12/06/18 07:11:30 PM,33041.7,30182.5,10.52,42517.1,,,,
471,12/06/18 07:21:30 PM,33041.7,30182.5,10.52,42517.1,,,,
472,12/06/18 07:31:30 PM,33041.7,30185.6,10.50,42544.1,,,,
473,12/06/18 07:41:30 PM,33041.7,30195.0,10.50,42557.3,,,,
474,12/06/18 07:51:30 PM,33041.7,30185.6,10.51,42532.7,,,,
475,12/06/18 08:01:30 PM,33041.7,30148.3,10.49,42502.8,,,,
476,12/06/18 08:11:30 PM,33041.7,30148.3,10.49,42502.8,,,,
477,12/06/18 08:21:30 PM,33041.7,30191.9,10.47,42586.9,,,,
478,12/06/18 08:31:30 PM,33041.7,30154.5,10.47,42534.2,,,,
479,12/06/18 08:41:30 PM,33041.7,30166.9,10.47,42551.7,,,,
480,12/06/18 08:51:30 PM,33041.7,30157.6,10.47,42538.5,,,,
481,12/06/18 09:01:30 PM,33041.7,30185.6,10.47,42578.0,,,,
482,12/06/18 09:11:30 PM,33041.7,30142.0,10.47,42516.5,,,,
483,12/06/18 09:21:30 PM,33041.7,30157.6,10.46,42549.9,,,,
484,12/06/18 09:31:30 PM,33041.7,30132.7,10.46,42514.7,,,,
485,12/06/18 09:41:30 PM,33041.7,30126.5,10.46,42506.0,,,,
486,12/06/18 09:51:30 PM,33041.7,30157.6,10.47,42538.5,,,,
487,12/06/18 10:01:30 PM,33041.7,30148.3,10.46,42536.7,,,,
488,12/06/18 10:11:30 PM,33041.7,30142.0,10.47,42516.5,,,,
489,12/06/18 10:21:30 PM,33041.7,30135.8,10.46,42519.1,,,,
490,12/06/18 10:31:30 PM,33041.7,30170.1,10.46,42567.5,,,,
491,12/06/18 10:41:30 PM,33041.7,30142.0,10.46,42527.9,,,,
492,12/06/18 10:51:30 PM,33041.7,30142.0,10.46,42527.9,,,,
493,12/06/18 11:01:30 PM,33041.7,30132.7,10.46,42514.7,,,,
494,12/06/18 11:11:30 PM,33041.7,30142.0,10.46,42527.9,,,,
495,12/06/18 11:21:30 PM,33041.7,30151.4,10.44,42563.8,,,,
496,12/06/18 11:31:30 PM,33041.7,30151.4,10.44,42563.8,,,,
497,12/06/18 11:41:30 PM,33041.7,30179.4,10.45,42592.0,,,,
498,12/06/18 11:51:30 PM,33041.7,30132.7,10.45,42526.1,,,,
499,12/07/18 12:01:30 AM,33041.7,30114.1,10.44,42511.1,,,,
500,12/07/18 12:11:30 AM,33041.7,30142.0,10.45,42539.2,,,,
501,12/07/18 12:21:30 AM,33041.7,30135.8,10.45,42530.4,,,,
502,12/07/18 12:31:30 AM,33041.7,30148.3,10.44,42559.4,,,,
503,12/07/18 12:41:30 AM,33041.7,30142.0,10.45,42539.2,,,,
504,12/07/18 12:51:30 AM,33041.7,30151.4,10.45,42552.4,,,,
505,12/07/18 01:01:30 AM,33041.7,30123.4,10.45,42512.9,,,,
506,12/07/18 01:11:30 AM,33041.7,30135.8,10.45,42530.4,,,,
507,12/07/18 01:21:30 AM,33041.7,30126.5,10.44,42528.6,,,,
508,12/07/18 01:31:30 AM,33041.7,30095.4,10.44,42484.7,,,,
509,12/07/18 01:41:30 AM,33041.7,30098.5,10.45,42477.8,,,,
510,12/07/18 01:51:30 AM,33041.7,30126.5,10.43,42540.0,,,,
511,12/07/18 02:01:30 AM,33041.7,30132.7,10.43,42548.7,,,,
512,12/07/18 02:11:30 AM,33041.7,30089.2,10.43,42487.3,,,,
513,12/07/18 02:21:30 AM,33041.7,30117.2,10.43,42526.8,,,,
514,12/07/18 02:31:30 AM,33041.7,30089.2,10.43,42487.3,,,,
515,12/07/18 02:41:30 AM,33041.7,30114.1,10.43,42522.4,,,,
516,12/07/18 02:51:30 AM,33041.7,30107.8,10.42,42524.9,,,,
517,12/07/18 03:01:30 AM,33041.7,30117.2,10.42,42538.2,,,,
518,12/07/18 03:11:30 AM,33041.7,30098.5,10.42,42511.7,,,,
519,12/07/18 03:21:30 AM,33041.7,30098.5,10.42,42511.7,,,,
520,12/07/18 03:31:30 AM,33041.7,30101.6,10.42,42516.1,,,,
521,12/07/18 03:41:30 AM,33041.7,30107.8,10.42,42524.9,,,,
522,12/07/18 03:51:30 AM,33041.7,30145.1,10.41,42588.9,,,,
523,12/07/18 04:01:30 AM,33041.7,30089.2,10.42,42498.6,,,,
524,12/07/18 04:11:30 AM,33041.7,30135.8,10.41,42575.8,,,,
525,12/07/18 04:21:30 AM,33041.7,30117.2,10.41,42549.5,,,,
526,12/07/18 04:31:30 AM,33041.7,30126.5,10.42,42551.3,,,,
527,12/07/18 04:41:30 AM,33041.7,30117.2,10.41,42549.5,,,,
528,12/07/18 04:51:30 AM,33041.7,30123.4,10.41,42558.2,,,,
529,12/07/18 05:01:30 AM,33041.7,30089.2,10.41,42509.9,,,,
530,12/07/18 05:11:30 AM,33041.7,30098.5,10.42,42511.7,,,,
531,12/07/18 05:21:30 AM,33041.7,30145.1,10.42,42577.6,,,,
532,12/07/18 05:31:30 AM,33041.7,30070.6,10.42,42472.3,,,,
533,12/07/18 05:41:30 AM,33041.7,30098.5,10.43,42500.4,,,,
534,12/07/18 05:51:30 AM,33041.7,30117.2,10.42,42538.2,,,,
535,12/07/18 06:01:30 AM,33041.7,30107.8,10.42,42524.9,,,,
536,12/07/18 06:11:30 AM,33041.7,30107.8,10.42,42524.9,,,,
537,12/07/18 06:21:30 AM,33041.7,30104.7,10.42,42520.5,,,,
538,12/07/18 06:31:30 AM,33041.7,30135.8,10.42,42564.4,,,,
539,12/07/18 06:41:30 AM,33041.7,30135.8,10.41,42575.8,,,,
540,12/07/18 06:51:30 AM,33041.7,30123.4,10.41,42558.2,,,,
541,12/07/18 07:01:30 AM,33041.7,30107.8,10.41,42536.2,,,,
542,12/07/18 07:11:30 AM,33041.7,30107.8,10.41,42536.2,,,,
543,12/07/18 07:21:30 AM,33041.7,30104.7,10.39,42554.5,,,,
544,12/07/18 07:31:30 AM,33041.7,30126.5,10.41,42562.6,,,,
545,12/07/18 07:41:30 AM,33041.7,30142.0,10.41,42584.5,,,,
546,12/07/18 07:51:30 AM,33041.7,30126.5,10.42,42551.3,,,,
547,12/07/18 08:01:30 AM,33041.7,30089.2,10.42,42498.6,,,,
548,12/07/18 08:11:30 AM,33041.7,30107.8,10.42,42524.9,,,,
549,12/07/18 08:21:30 AM,33041.7,30107.8,10.42,42524.9,,,,
550,12/07/18 08:31:30 AM,33041.7,30079.9,10.42,42485.5,,,,
551,12/07/18 08:41:30 AM,33041.7,30098.5,10.43,42500.4,,,,
552,12/07/18 08:51:30 AM,33041.7,30052.0,10.43,42434.8,,,,
553,12/07/18 09:01:30 AM,33041.7,30107.8,10.43,42513.5,,,,
554,12/07/18 09:11:30 AM,33041.7,30098.5,10.43,42500.4,,,,
555,12/07/18 09:21:30 AM,33041.7,30089.2,10.42,42498.6,,,,
556,12/07/18 09:31:30 AM,33041.7,30098.5,10.42,42511.7,,,,
557,12/07/18 09:41:30 AM,33041.7,30117.2,10.43,42526.8,,,,
558,12/07/18 09:51:30 AM,33041.7,30061.3,10.42,42459.2,,,,
559,12/07/18 10:01:30 AM,33041.7,30107.8,10.42,42524.9,,,,
560,12/07/18 10:11:30 AM,33041.7,30089.2,10.42,42498.6,,,,
561,12/07/18 10:21:30 AM,33041.7,30107.8,10.42,42524.9,,,,
562,12/07/18 10:31:30 AM,33041.7,30079.9,10.43,42474.2,,,,
563,12/07/18 10:41:30 AM,33041.7,30098.5,10.43,42500.4,,,,
564,12/07/18 10:51:30 AM,33041.7,30123.4,10.44,42524.2,,,,
565,12/07/18 11:01:30 AM,33041.7,30132.7,10.45,42526.1,,,,
566,12/07/18 11:11:30 AM,33041.7,30114.1,10.46,42488.5,,,,
567,12/07/18 11:21:30 AM,33041.7,30132.7,10.49,42480.8,,,,
568,12/07/18 11:31:30 AM,33041.7,30129.6,10.50,42465.1,,,,
569,12/07/18 11:41:30 AM,33041.7,30148.3,10.52,42468.9,,,,
570,12/07/18 11:51:30 AM,33041.7,30173.2,10.52,42504.0,,,,
571,12/07/18 12:01:30 PM,33041.7,30182.5,10.54,42494.5,,,,
572,12/07/18 12:11:30 PM,33041.7,30198.1,10.55,42505.1,,,,
573,12/07/18 12:21:30 PM,33041.7,30154.5,10.58,42409.9,,,,
574,12/07/18 12:31:30 PM,33041.7,30188.8,10.59,42446.9,,,,
575,12/07/18 12:41:30 PM,33041.7,30207.5,10.61,42450.7,,,,
576,12/07/18 12:51:30 PM,33041.7,30207.5,10.64,42416.9,,,,
577,12/07/18 01:01:30 PM,33041.7,30188.8,10.65,42379.4,,,,
578,12/07/18 01:11:30 PM,33041.7,30182.5,10.66,42359.3,,,,
579,12/07/18 01:21:30 PM,33041.7,30223.1,10.67,42405.0,,,,
580,12/07/18 01:31:30 PM,33041.7,30195.0,10.68,42354.4,,,,
581,12/07/18 01:41:30 PM,33041.7,30185.6,10.68,42341.2,,,,
582,12/07/18 01:51:30 PM,33041.7,30216.9,10.69,42373.8,,,,
583,12/07/18 02:01:30 PM,33041.7,30232.5,10.70,42384.5,,,,
584,12/07/18 02:11:30 PM,33041.7,30195.0,10.69,42343.1,,,,
585,12/07/18 02:21:30 PM,33041.7,30195.0,10.69,42343.1,,,,
586,12/07/18 02:31:30 PM,33041.7,30204.4,10.69,42356.3,,,,
587,12/07/18 02:41:30 PM,33041.7,30157.6,10.69,42290.7,,,,
588,12/07/18 02:51:30 PM,33041.7,30204.4,10.69,42356.3,,,,
589,12/07/18 03:01:30 PM,33041.7,30176.3,10.69,42316.9,,,,
590,12/07/18 03:11:30 PM,33041.7,30213.7,10.69,42369.4,,,,
591,12/07/18 03:21:30 PM,33041.7,30213.7,10.69,42369.4,,,,
592,12/07/18 03:31:30 PM,33041.7,30223.1,10.70,42371.3,,,,
593,12/07/18 03:41:30 PM,33041.7,30257.5,10.70,42419.5,,,,
594,12/07/18 03:51:30 PM,33041.7,30232.5,10.70,42384.5,,,,
595,12/07/18 04:01:30 PM,33041.7,30238.7,10.70,42393.2,,,,
596,12/07/18 04:11:30 PM,33041.7,30241.9,10.69,42408.9,,,,
597,12/07/18 04:21:30 PM,33041.7,30251.3,10.69,42422.1,,,,
598,12/07/18 04:31:30 PM,33041.7,30257.5,10.69,42430.8,,,,
599,12/07/18 04:41:30 PM,33041.7,30266.9,10.69,42444.0,,,,
600,12/07/18 04:51:30 PM,33041.7,30266.9,10.68,42455.2,,,,
601,12/07/18 05:01:30 PM,33041.7,30238.7,10.68,42415.7,,,,
602,12/07/18 05:11:30 PM,33041.7,30229.4,10.67,42413.9,,,,
603,12/07/18 05:21:30 PM,33041.7,30185.6,10.67,42352.4,,,,
604,12/07/18 05:31:30 PM,33041.7,30251.3,10.66,42455.8,,,,
605,12/07/18 05:41:30 PM,33041.7,30248.1,10.66,42451.3,,,,
606,12/07/18 05:51:30 PM,33041.7,30251.3,10.66,42455.8,,,,
607,12/07/18 06:01:30 PM,33041.7,30248.1,10.66,42451.3,,,,
608,12/07/18 06:11:30 PM,33041.7,30223.1,10.65,42427.5,,,,
609,12/07/18 06:21:30 PM,33041.7,30223.1,10.65,42427.5,,,,
610,12/07/18 06:31:30 PM,33041.7,30220.0,10.65,42423.2,,,,
611,12/07/18 06:41:30 PM,33041.7,30241.9,10.65,42453.9,,,,
612,12/07/18 06:51:30 PM,33041.7,30238.7,10.65,42449.4,,,,
613,12/07/18 07:01:30 PM,33041.7,30238.7,10.65,42449.4,,,,
614,12/07/18 07:11:30 PM,33041.7,30285.7,10.66,42504.1,,,,
615,12/07/18 07:21:30 PM,33041.7,30251.3,10.65,42467.1,,,,
616,12/07/18 07:31:30 PM,33041.7,30248.1,10.65,42462.6,,,,
617,12/07/18 07:41:30 PM,33041.7,30238.7,10.64,42460.7,,,,
618,12/07/18 07:51:30 PM,33041.7,30223.1,10.62,42461.3,,,,
619,12/07/18 08:01:30 PM,33041.7,30232.5,10.64,42452.0,,,,
620,12/07/18 08:11:30 PM,33041.7,30232.5,10.62,42474.5,,,,
621,12/07/18 08:21:30 PM,33041.7,30223.1,10.62,42461.3,,,,
622,12/07/18 08:31:30 PM,33041.7,30179.4,10.61,42411.2,,,,
623,12/07/18 08:41:30 PM,33041.7,30207.5,10.61,42450.7,,,,
624,12/07/18 08:51:30 PM,33041.7,30160.7,10.60,42396.1,,,,
625,12/07/18 09:01:30 PM,33041.7,30179.4,10.60,42422.4,,,,
626,12/07/18 09:11:30 PM,33041.7,30185.6,10.60,42431.1,,,,
627,12/07/18 09:21:30 PM,33041.7,30188.8,10.60,42435.6,,,,
628,12/07/18 09:31:30 PM,33041.7,30188.8,10.60,42435.6,,,,
629,12/07/18 09:41:30 PM,33041.7,30179.4,10.61,42411.2,,,,
630,12/07/18 09:51:30 PM,33041.7,30179.4,10.60,42422.4,,,,
631,12/07/18 10:01:30 PM,33041.7,30170.1,10.61,42398.1,,,,
632,12/07/18 10:11:30 PM,33041.7,30216.9,10.62,42452.6,,,,
633,12/07/18 10:21:30 PM,33041.7,30170.1,10.62,42386.8,,,,
634,12/07/18 10:31:30 PM,33041.7,30195.0,10.62,42421.8,,,,
635,12/07/18 10:41:30 PM,33041.7,30176.3,10.64,42373.1,,,,
636,12/07/18 10:51:30 PM,33041.7,30195.0,10.64,42399.3,,,,
637,12/07/18 11:01:30 PM,33041.7,30176.3,10.64,42373.1,,,,
638,12/07/18 11:11:30 PM,33041.7,30151.4,10.64,42338.1,,,,
639,12/07/18 11:21:30 PM,33041.7,30188.8,10.64,42390.6,,,,
640,12/07/18 11:31:30 PM,33041.7,30188.8,10.62,42413.1,,,,
641,12/07/18 11:41:30 PM,33041.7,30160.7,10.64,42351.2,,,,
642,12/07/18 11:51:30 PM,33041.7,30170.1,10.64,42364.4,,,,
643,12/08/18 12:01:30 AM,33041.7,30160.7,10.64,42351.2,,,,
644,12/08/18 12:11:30 AM,33041.7,30154.5,10.62,42364.9,,,,
645,12/08/18 12:21:30 AM,33041.7,30182.5,10.62,42404.3,,,,
646,12/08/18 12:31:30 AM,33041.7,30145.1,10.61,42363.0,,,,
647,12/08/18 12:41:30 AM,33041.7,30145.1,10.61,42363.0,,,,
648,12/08/18 12:51:30 AM,33041.7,30151.4,10.61,42371.8,,,,
649,12/08/18 01:01:30 AM,33041.7,30160.7,10.60,42396.1,,,,
650,12/08/18 01:11:30 AM,33041.7,30154.5,10.60,42387.4,,,,
651,12/08/18 01:21:30 AM,33041.7,30135.8,10.59,42372.4,,,,
652,12/08/18 01:31:30 AM,33041.7,30145.1,10.59,42385.5,,,,
653,12/08/18 01:41:30 AM,33041.7,30145.1,10.59,42385.5,,,,
654,12/08/18 01:51:30 AM,33041.7,30148.3,10.58,42401.2,,,,
655,12/08/18 02:01:30 AM,33041.7,30110.9,10.58,42348.6,,,,
656,12/08/18 02:11:30 AM,33041.7,30092.3,10.59,42311.2,,,,
657,12/08/18 02:21:30 AM,33041.7,30138.9,10.58,42388.0,,,,
658,12/08/18 02:31:30 AM,33041.7,30151.4,10.59,42394.3,,,,
659,12/08/18 02:41:30 AM,33041.7,30126.5,10.60,42348.1,,,,
660,12/08/18 02:51:30 AM,33041.7,30160.7,10.59,42407.4,,,,
661,12/08/18 03:01:30 AM,33041.7,30135.8,10.60,42361.1,,,,
662,12/08/18 03:11:30 AM,33041.7,30160.7,10.60,42396.1,,,,
663,12/08/18 03:21:30 AM,33041.7,30151.4,10.61,42371.8,,,,
664,12/08/18 03:31:30 AM,33041.7,30170.1,10.61,42398.1,,,,
665,12/08/18 03:41:30 AM,33041.7,30179.4,10.62,42399.9,,,,
666,12/08/18 03:51:30 AM,33041.7,30213.7,10.62,42448.1,,,,
667,12/08/18 04:01:30 AM,33041.7,30166.9,10.64,42359.9,,,,
668,12/08/18 04:11:30 AM,33041.7,30204.4,10.64,42412.5,,,,
669,12/08/18 04:21:30 AM,33041.7,30204.4,10.64,42412.5,,,,
670,12/08/18 04:31:30 AM,33041.7,30232.5,10.64,42452.0,,,,
671,12/08/18 04:41:30 AM,33041.7,30204.4,10.64,42412.5,,,,
672,12/08/18 04:51:30 AM,33041.7,30188.8,10.64,42390.6,,,,
673,12/08/18 05:01:30 AM,33041.7,30204.4,10.64,42412.5,,,,
674,12/08/18 05:11:30 AM,33041.7,30185.6,10.64,42386.1,,,,
675,12/08/18 05:21:30 AM,33041.7,30195.0,10.64,42399.3,,,,
676,12/08/18 05:31:30 AM,33041.7,30166.9,10.64,42359.9,,,,
677,12/08/18 05:41:30 AM,33041.7,30157.6,10.65,42335.6,,,,
678,12/08/18 05:51:30 AM,33041.7,30195.0,10.64,42399.3,,,,
679,12/08/18 06:01:30 AM,33041.7,30188.8,10.64,42390.6,,,,
680,12/08/18 06:11:30 AM,33041.7,30170.1,10.62,42386.8,,,,
681,12/08/18 06:21:30 AM,33041.7,30135.8,10.62,42338.7,,,,
682,12/08/18 06:31:30 AM,33041.7,30145.1,10.62,42351.7,,,,
683,12/08/18 06:41:30 AM,33041.7,30163.8,10.61,42389.2,,,,
684,12/08/18 06:51:30 AM,33041.7,30135.8,10.61,42349.9,,,,
685,12/08/18 07:01:30 AM,33041.7,30120.3,10.62,42316.9,,,,
686,12/08/18 07:11:30 AM,33041.7,30073.7,10.61,42262.6,,,,
