"Plot Title: 20432185_TidbiTv2_LOGGER1"
"#","Date Time, GMT-07:00","Avg: Temperature, °C (LGR S/N: 20432185)","Coupler Detached (LGR S/N: 20432185)","Coupler Attached (LGR S/N: 20432185)","Stopped (LGR S/N: 20432185)","End Of File (LGR S/N: 20432185)"
495,11/22/18 08:04:00 PM,11.346,,,,
496,11/22/18 08:14:00 PM,11.321,,,,
497,11/22/18 08:24:00 PM,11.321,,,,
498,11/22/18 08:34:00 PM,11.321,,,,
499,11/22/18 08:44:00 PM,11.321,,,,
500,11/22/18 08:54:00 PM,11.321,,,,
501,11/22/18 09:04:00 PM,11.321,,,,
502,11/22/18 09:14:00 PM,11.321,,,,
503,11/22/18 09:24:00 PM,11.321,,,,
504,11/22/18 09:34:00 PM,11.321,,,,
505,11/22/18 09:44:00 PM,11.297,,,,
506,11/22/18 09:54:00 PM,11.273,,,,
507,11/22/18 10:04:00 PM,11.248,,,,
508,11/22/18 10:14:00 PM,11.224,,,,
509,11/22/18 10:24:00 PM,11.200,,,,
510,11/22/18 10:34:00 PM,11.175,,,,
511,11/22/18 10:44:00 PM,11.175,,,,
512,11/22/18 10:54:00 PM,11.151,,,,
513,11/22/18 11:04:00 PM,11.151,,,,
514,11/22/18 11:14:00 PM,11.127,,,,
515,11/22/18 11:24:00 PM,11.127,,,,
516,11/22/18 11:34:00 PM,11.127,,,,
517,11/22/18 11:44:00 PM,11.102,,,,
518,11/22/18 11:54:00 PM,11.102,,,,
