"","temp","ObservationDate","location","sensortype","treatment"
"383",8.17,2019-03-09 10:41:00,"salmonShed","20449374","ambient"
"384",8.17,2019-03-09 11:11:00,"salmonShed","20449374","ambient"
"385",8.17,2019-03-09 11:21:00,"salmonShed","20449374","ambient"
"386",8.17,2019-03-09 11:31:00,"salmonShed","20449374","ambient"
"387",8.17,2019-03-09 11:41:00,"salmonShed","20449374","ambient"
"388",8.17,2019-03-09 11:51:00,"salmonShed","20449374","ambient"
"389",8.17,2019-03-09 22:51:00,"salmonShed","20449374","ambient"
"390",8.17,2019-03-09 23:01:00,"salmonShed","20449374","ambient"
"391",8.17,2019-03-09 23:11:00,"salmonShed","20449374","ambient"
"392",8.17,2019-03-10 02:21:00,"salmonShed","20449374","ambient"
"393",8.17,2019-03-10 02:31:00,"salmonShed","20449374","ambient"
"394",8.17,2019-03-10 03:51:00,"salmonShed","20449374","ambient"
"395",8.17,2019-03-10 08:11:00,"salmonShed","20449374","ambient"
"396",8.17,2019-03-10 08:21:00,"salmonShed","20449374","ambient"
"397",8.18,2019-02-09 06:11:00,"salmonShed","20449374","ambient"
"398",8.18,2019-02-09 06:21:00,"salmonShed","20449374","ambient"
"399",8.18,2019-02-13 16:31:00,"salmonShed","20449374","ambient"
"400",8.18,2019-02-13 23:31:00,"salmonShed","20449374","ambient"
"401",8.18,2019-02-13 23:51:00,"salmonShed","20449374","ambient"
"402",8.18,2019-02-14 00:01:00,"salmonShed","20449374","ambient"
"403",8.18,2019-02-14 00:11:00,"salmonShed","20449374","ambient"
"404",8.18,2019-02-25 05:01:00,"salmonShed","20449374","ambient"
"405",8.18,2019-02-25 05:11:00,"salmonShed","20449374","ambient"
"406",8.18,2019-02-25 16:41:00,"salmonShed","20449374","ambient"
"407",8.18,2019-02-26 03:21:00,"salmonShed","20449374","ambient"
"408",8.18,2019-02-26 16:11:00,"salmonShed","20449374","ambient"
"409",8.18,2019-02-26 16:21:00,"salmonShed","20449374","ambient"
"410",8.18,2019-03-09 02:01:00,"salmonShed","20449374","ambient"
"411",8.18,2019-03-09 08:41:00,"salmonShed","20449374","ambient"
"412",8.18,2019-03-09 08:51:00,"salmonShed","20449374","ambient"
"413",8.18,2019-03-09 09:01:00,"salmonShed","20449374","ambient"
"414",8.18,2019-03-09 09:11:00,"salmonShed","20449374","ambient"
"415",8.18,2019-03-09 09:21:00,"salmonShed","20449374","ambient"
"416",8.18,2019-03-09 09:41:00,"salmonShed","20449374","ambient"
"417",8.18,2019-03-09 12:01:00,"salmonShed","20449374","ambient"
"418",8.18,2019-03-09 22:41:00,"salmonShed","20449374","ambient"
"419",8.18,2019-03-10 03:31:00,"salmonShed","20449374","ambient"
"420",8.18,2019-03-10 03:41:00,"salmonShed","20449374","ambient"
"421",8.18,2019-03-10 08:31:00,"salmonShed","20449374","ambient"
"422",8.19,2019-02-09 02:41:00,"salmonShed","20449374","ambient"
"423",8.19,2019-02-10 05:01:00,"salmonShed","20449374","ambient"
"424",8.19,2019-02-14 10:01:00,"salmonShed","20449374","ambient"
"425",8.19,2019-02-14 21:51:00,"salmonShed","20449374","ambient"
"426",8.19,2019-02-17 21:11:00,"salmonShed","20449374","ambient"
"427",8.19,2019-02-25 01:51:00,"salmonShed","20449374","ambient"
"428",8.19,2019-03-09 01:41:00,"salmonShed","20449374","ambient"
"429",8.19,2019-03-09 01:51:00,"salmonShed","20449374","ambient"
"430",8.19,2019-03-09 12:11:00,"salmonShed","20449374","ambient"
"431",8.19,2019-03-09 12:21:00,"salmonShed","20449374","ambient"
"432",8.19,2019-03-09 22:31:00,"salmonShed","20449374","ambient"
"433",8.19,2019-03-10 02:41:00,"salmonShed","20449374","ambient"
"434",8.19,2019-03-10 03:21:00,"salmonShed","20449374","ambient"
"435",8.19,2019-03-10 08:41:00,"salmonShed","20449374","ambient"
"436",8.2,2019-02-13 00:00:00,"salmonShed","wallUDA_salmonShed",NA
"437",8.2,2019-02-13 00:00:00,"salmonShed","wallUDA_salmonShed",NA
"438",8.2,2019-02-13 16:21:00,"salmonShed","20449374","ambient"
"439",8.2,2019-02-14 00:00:00,"salmonShed","wallUDA_salmonShed",NA
"440",8.2,2019-02-14 00:00:00,"salmonShed","wallUDA_salmonShed",NA
"441",8.2,2019-02-14 00:00:00,"salmonShed","wallUDA_salmonShed",NA
"442",8.2,2019-02-14 20:01:00,"salmonShed","20449374","ambient"
"443",8.2,2019-02-18 01:51:00,"salmonShed","20449374","ambient"
"444",8.2,2019-02-25 01:41:00,"salmonShed","20449374","ambient"
"445",8.2,2019-02-25 02:01:00,"salmonShed","20449374","ambient"
"446",8.2,2019-02-25 02:11:00,"salmonShed","20449374","ambient"
"447",8.2,2019-02-25 02:21:00,"salmonShed","20449374","ambient"
"448",8.2,2019-02-25 02:31:00,"salmonShed","20449374","ambient"
"449",8.2,2019-02-25 05:21:00,"salmonShed","20449374","ambient"
"450",8.2,2019-02-26 05:41:00,"salmonShed","20449374","ambient"
"451",8.2,2019-02-26 15:51:00,"salmonShed","20449374","ambient"
"452",8.2,2019-02-26 16:01:00,"salmonShed","20449374","ambient"
"453",8.2,2019-03-09 00:51:00,"salmonShed","20449374","ambient"
"454",8.2,2019-03-09 01:11:00,"salmonShed","20449374","ambient"
"455",8.2,2019-03-09 01:21:00,"salmonShed","20449374","ambient"
"456",8.2,2019-03-09 01:31:00,"salmonShed","20449374","ambient"
"457",8.2,2019-03-09 12:31:00,"salmonShed","20449374","ambient"
"458",8.2,2019-03-09 22:21:00,"salmonShed","20449374","ambient"
"459",8.2,2019-03-10 02:51:00,"salmonShed","20449374","ambient"
"460",8.2,2019-03-10 03:01:00,"salmonShed","20449374","ambient"
"461",8.2,2019-03-10 03:11:00,"salmonShed","20449374","ambient"
"462",8.2,2019-03-10 08:51:00,"salmonShed","20449374","ambient"
"463",8.2,2019-03-12 00:00:00,"salmonShed","wallUDA_salmonShed",NA
"464",8.2,2019-03-12 00:00:00,"salmonShed","wallUDA_salmonShed",NA
"465",8.21,2019-02-09 06:31:00,"salmonShed","20449374","ambient"
"466",8.21,2019-02-10 05:11:00,"salmonShed","20449374","ambient"
"467",8.21,2019-02-13 11:11:00,"salmonShed","20449374","ambient"
"468",8.21,2019-02-14 10:11:00,"salmonShed","20449374","ambient"
"469",8.21,2019-02-14 19:51:00,"salmonShed","20449374","ambient"
"470",8.21,2019-02-14 22:01:00,"salmonShed","20449374","ambient"
"471",8.21,2019-02-25 16:51:00,"salmonShed","20449374","ambient"
"472",8.21,2019-02-26 16:31:00,"salmonShed","20449374","ambient"
"473",8.21,2019-03-09 01:01:00,"salmonShed","20449374","ambient"
"474",8.21,2019-03-09 12:41:00,"salmonShed","20449374","ambient"
"475",8.21,2019-03-09 12:51:00,"salmonShed","20449374","ambient"
"476",8.21,2019-03-10 09:01:00,"salmonShed","20449374","ambient"
"477",8.22,2019-02-13 08:21:00,"salmonShed","20449374","ambient"
"478",8.22,2019-02-13 08:31:00,"salmonShed","20449374","ambient"
"479",8.22,2019-02-13 09:01:00,"salmonShed","20449374","ambient"
"480",8.22,2019-02-13 09:11:00,"salmonShed","20449374","ambient"
"481",8.22,2019-02-13 09:21:00,"salmonShed","20449374","ambient"
"482",8.22,2019-02-13 09:31:00,"salmonShed","20449374","ambient"
"483",8.22,2019-02-13 09:41:00,"salmonShed","20449374","ambient"
"484",8.22,2019-02-13 09:51:00,"salmonShed","20449374","ambient"
"485",8.22,2019-02-13 11:01:00,"salmonShed","20449374","ambient"
"486",8.22,2019-02-13 11:21:00,"salmonShed","20449374","ambient"
"487",8.22,2019-02-13 11:31:00,"salmonShed","20449374","ambient"
"488",8.22,2019-02-13 11:41:00,"salmonShed","20449374","ambient"
"489",8.22,2019-02-13 11:51:00,"salmonShed","20449374","ambient"
"490",8.22,2019-02-13 12:01:00,"salmonShed","20449374","ambient"
"491",8.22,2019-02-13 12:11:00,"salmonShed","20449374","ambient"
"492",8.22,2019-02-13 12:21:00,"salmonShed","20449374","ambient"
"493",8.22,2019-02-13 16:11:00,"salmonShed","20449374","ambient"
"494",8.22,2019-02-14 10:21:00,"salmonShed","20449374","ambient"
"495",8.22,2019-02-25 05:31:00,"salmonShed","20449374","ambient"
"496",8.22,2019-02-25 15:01:00,"salmonShed","20449374","ambient"
"497",8.22,2019-02-26 05:51:00,"salmonShed","20449374","ambient"
"498",8.22,2019-02-26 15:41:00,"salmonShed","20449374","ambient"
"499",8.22,2019-03-09 00:41:00,"salmonShed","20449374","ambient"
"500",8.22,2019-03-09 22:11:00,"salmonShed","20449374","ambient"
"501",8.24,2019-02-05 01:41:00,"salmonShed","20449374","ambient"
"502",8.24,2019-02-09 02:31:00,"salmonShed","20449374","ambient"
"503",8.24,2019-02-10 05:21:00,"salmonShed","20449374","ambient"
"504",8.24,2019-02-13 08:11:00,"salmonShed","20449374","ambient"
"505",8.24,2019-02-13 08:41:00,"salmonShed","20449374","ambient"
"506",8.24,2019-02-13 08:51:00,"salmonShed","20449374","ambient"
"507",8.24,2019-02-13 10:01:00,"salmonShed","20449374","ambient"
"508",8.24,2019-02-13 10:11:00,"salmonShed","20449374","ambient"
"509",8.24,2019-02-13 10:31:00,"salmonShed","20449374","ambient"
"510",8.24,2019-02-13 10:41:00,"salmonShed","20449374","ambient"
"511",8.24,2019-02-13 10:51:00,"salmonShed","20449374","ambient"
"512",8.24,2019-02-13 12:31:00,"salmonShed","20449374","ambient"
"513",8.24,2019-02-13 12:41:00,"salmonShed","20449374","ambient"
"514",8.24,2019-02-13 13:11:00,"salmonShed","20449374","ambient"
"515",8.24,2019-02-13 13:21:00,"salmonShed","20449374","ambient"
"516",8.24,2019-02-13 16:01:00,"salmonShed","20449374","ambient"
"517",8.24,2019-02-14 10:31:00,"salmonShed","20449374","ambient"
"518",8.24,2019-02-14 19:41:00,"salmonShed","20449374","ambient"
"519",8.24,2019-02-14 22:11:00,"salmonShed","20449374","ambient"
"520",8.24,2019-02-25 01:31:00,"salmonShed","20449374","ambient"
"521",8.24,2019-02-25 05:41:00,"salmonShed","20449374","ambient"
"522",8.24,2019-02-26 03:11:00,"salmonShed","20449374","ambient"
"523",8.24,2019-02-26 16:41:00,"salmonShed","20449374","ambient"
"524",8.24,2019-03-09 00:11:00,"salmonShed","20449374","ambient"
"525",8.24,2019-03-09 00:21:00,"salmonShed","20449374","ambient"
"526",8.24,2019-03-09 00:31:00,"salmonShed","20449374","ambient"
"527",8.24,2019-03-09 13:01:00,"salmonShed","20449374","ambient"
"528",8.24,2019-03-09 22:01:00,"salmonShed","20449374","ambient"
"529",8.24,2019-03-10 09:11:00,"salmonShed","20449374","ambient"
"530",8.25,2019-02-09 06:41:00,"salmonShed","20449374","ambient"
"531",8.25,2019-02-09 11:41:00,"salmonShed","20449374","ambient"
"532",8.25,2019-02-09 11:51:00,"salmonShed","20449374","ambient"
"533",8.25,2019-02-09 12:01:00,"salmonShed","20449374","ambient"
"534",8.25,2019-02-09 12:11:00,"salmonShed","20449374","ambient"
"535",8.25,2019-02-13 08:01:00,"salmonShed","20449374","ambient"
"536",8.25,2019-02-13 10:21:00,"salmonShed","20449374","ambient"
"537",8.25,2019-02-13 12:51:00,"salmonShed","20449374","ambient"
"538",8.25,2019-02-13 13:01:00,"salmonShed","20449374","ambient"
"539",8.25,2019-02-13 13:31:00,"salmonShed","20449374","ambient"
"540",8.25,2019-02-13 13:41:00,"salmonShed","20449374","ambient"
"541",8.25,2019-02-13 13:51:00,"salmonShed","20449374","ambient"
"542",8.25,2019-02-13 14:01:00,"salmonShed","20449374","ambient"
"543",8.25,2019-02-13 14:11:00,"salmonShed","20449374","ambient"
"544",8.25,2019-02-13 14:51:00,"salmonShed","20449374","ambient"
"545",8.25,2019-02-13 15:11:00,"salmonShed","20449374","ambient"
"546",8.25,2019-02-13 15:31:00,"salmonShed","20449374","ambient"
"547",8.25,2019-02-13 15:41:00,"salmonShed","20449374","ambient"
"548",8.25,2019-02-13 15:51:00,"salmonShed","20449374","ambient"
"549",8.25,2019-02-14 10:41:00,"salmonShed","20449374","ambient"
"550",8.25,2019-02-14 19:31:00,"salmonShed","20449374","ambient"
"551",8.25,2019-02-16 20:11:00,"salmonShed","20449374","ambient"
"552",8.25,2019-02-16 20:21:00,"salmonShed","20449374","ambient"
"553",8.25,2019-02-17 21:01:00,"salmonShed","20449374","ambient"
"554",8.25,2019-02-25 17:01:00,"salmonShed","20449374","ambient"
"555",8.25,2019-02-26 15:31:00,"salmonShed","20449374","ambient"
"556",8.25,2019-03-08 23:31:00,"salmonShed","20449374","ambient"
"557",8.25,2019-03-08 23:41:00,"salmonShed","20449374","ambient"
"558",8.25,2019-03-08 23:51:00,"salmonShed","20449374","ambient"
"559",8.25,2019-03-09 00:01:00,"salmonShed","20449374","ambient"
"560",8.25,2019-03-09 13:11:00,"salmonShed","20449374","ambient"
"561",8.25,2019-03-10 09:21:00,"salmonShed","20449374","ambient"
"562",8.26,2019-02-09 10:11:00,"salmonShed","20449374","ambient"
"563",8.26,2019-02-09 10:21:00,"salmonShed","20449374","ambient"
"564",8.26,2019-02-09 10:31:00,"salmonShed","20449374","ambient"
"565",8.26,2019-02-09 10:41:00,"salmonShed","20449374","ambient"
"566",8.26,2019-02-09 11:11:00,"salmonShed","20449374","ambient"
"567",8.26,2019-02-09 11:21:00,"salmonShed","20449374","ambient"
"568",8.26,2019-02-09 11:31:00,"salmonShed","20449374","ambient"
"569",8.26,2019-02-09 12:21:00,"salmonShed","20449374","ambient"
"570",8.26,2019-02-09 12:31:00,"salmonShed","20449374","ambient"
"571",8.26,2019-02-10 05:31:00,"salmonShed","20449374","ambient"
"572",8.26,2019-02-13 07:51:00,"salmonShed","20449374","ambient"
"573",8.26,2019-02-13 14:21:00,"salmonShed","20449374","ambient"
"574",8.26,2019-02-13 14:31:00,"salmonShed","20449374","ambient"
"575",8.26,2019-02-13 14:41:00,"salmonShed","20449374","ambient"
"576",8.26,2019-02-13 15:01:00,"salmonShed","20449374","ambient"
"577",8.26,2019-02-13 15:21:00,"salmonShed","20449374","ambient"
"578",8.26,2019-02-14 10:51:00,"salmonShed","20449374","ambient"
"579",8.26,2019-02-14 22:21:00,"salmonShed","20449374","ambient"
"580",8.26,2019-02-16 20:01:00,"salmonShed","20449374","ambient"
"581",8.26,2019-02-16 20:31:00,"salmonShed","20449374","ambient"
"582",8.26,2019-02-18 02:01:00,"salmonShed","20449374","ambient"
"583",8.26,2019-02-24 15:11:00,"salmonShed","20449374","ambient"
"584",8.26,2019-02-25 01:21:00,"salmonShed","20449374","ambient"
"585",8.26,2019-02-26 06:01:00,"salmonShed","20449374","ambient"
"586",8.26,2019-02-26 16:51:00,"salmonShed","20449374","ambient"
"587",8.26,2019-03-08 23:01:00,"salmonShed","20449374","ambient"
"588",8.26,2019-03-08 23:11:00,"salmonShed","20449374","ambient"
"589",8.26,2019-03-08 23:21:00,"salmonShed","20449374","ambient"
"590",8.26,2019-03-09 13:21:00,"salmonShed","20449374","ambient"
"591",8.26,2019-03-09 21:51:00,"salmonShed","20449374","ambient"
"592",8.27,2019-02-04 22:11:00,"salmonShed","20449374","ambient"
"593",8.27,2019-02-09 06:51:00,"salmonShed","20449374","ambient"
"594",8.27,2019-02-09 07:01:00,"salmonShed","20449374","ambient"
"595",8.27,2019-02-09 09:51:00,"salmonShed","20449374","ambient"
"596",8.27,2019-02-09 10:01:00,"salmonShed","20449374","ambient"
"597",8.27,2019-02-09 11:01:00,"salmonShed","20449374","ambient"
"598",8.27,2019-02-09 12:41:00,"salmonShed","20449374","ambient"
"599",8.27,2019-02-09 12:51:00,"salmonShed","20449374","ambient"
"600",8.27,2019-02-09 13:01:00,"salmonShed","20449374","ambient"
"601",8.27,2019-02-09 13:11:00,"salmonShed","20449374","ambient"
"602",8.27,2019-02-09 22:51:00,"salmonShed","20449374","ambient"
"603",8.27,2019-02-10 05:41:00,"salmonShed","20449374","ambient"
"604",8.27,2019-02-13 07:41:00,"salmonShed","20449374","ambient"
"605",8.27,2019-02-14 11:01:00,"salmonShed","20449374","ambient"
"606",8.27,2019-02-14 19:11:00,"salmonShed","20449374","ambient"
"607",8.27,2019-02-14 19:21:00,"salmonShed","20449374","ambient"
"608",8.27,2019-02-14 22:31:00,"salmonShed","20449374","ambient"
"609",8.27,2019-02-18 22:51:00,"salmonShed","20449374","ambient"
"610",8.27,2019-02-18 23:01:00,"salmonShed","20449374","ambient"
"611",8.27,2019-02-24 15:01:00,"salmonShed","20449374","ambient"
"612",8.27,2019-02-24 15:21:00,"salmonShed","20449374","ambient"
"613",8.27,2019-02-25 05:51:00,"salmonShed","20449374","ambient"
"614",8.27,2019-02-25 17:11:00,"salmonShed","20449374","ambient"
"615",8.27,2019-03-08 22:51:00,"salmonShed","20449374","ambient"
"616",8.27,2019-03-09 21:41:00,"salmonShed","20449374","ambient"
"617",8.27,2019-03-10 09:31:00,"salmonShed","20449374","ambient"
"618",8.27,2019-03-11 01:31:00,"salmonShed","20449374","ambient"
"619",8.27,2019-03-11 01:51:00,"salmonShed","20449374","ambient"
"620",8.28,2019-02-09 07:11:00,"salmonShed","20449374","ambient"
"621",8.28,2019-02-09 07:21:00,"salmonShed","20449374","ambient"
"622",8.28,2019-02-09 09:41:00,"salmonShed","20449374","ambient"
"623",8.28,2019-02-09 10:51:00,"salmonShed","20449374","ambient"
"624",8.28,2019-02-09 13:21:00,"salmonShed","20449374","ambient"
"625",8.28,2019-02-09 13:41:00,"salmonShed","20449374","ambient"
"626",8.28,2019-02-09 13:51:00,"salmonShed","20449374","ambient"
"627",8.28,2019-02-09 17:21:00,"salmonShed","20449374","ambient"
"628",8.28,2019-02-09 17:31:00,"salmonShed","20449374","ambient"
"629",8.28,2019-02-10 05:51:00,"salmonShed","20449374","ambient"
"630",8.28,2019-02-13 07:31:00,"salmonShed","20449374","ambient"
"631",8.28,2019-02-14 11:11:00,"salmonShed","20449374","ambient"
"632",8.28,2019-02-14 22:41:00,"salmonShed","20449374","ambient"
"633",8.28,2019-02-16 19:51:00,"salmonShed","20449374","ambient"
"634",8.28,2019-02-16 20:41:00,"salmonShed","20449374","ambient"
"635",8.28,2019-02-17 20:51:00,"salmonShed","20449374","ambient"
"636",8.28,2019-02-18 02:11:00,"salmonShed","20449374","ambient"
"637",8.28,2019-02-18 23:11:00,"salmonShed","20449374","ambient"
"638",8.28,2019-02-18 23:51:00,"salmonShed","20449374","ambient"
"639",8.28,2019-02-19 00:01:00,"salmonShed","20449374","ambient"
"640",8.28,2019-02-19 00:11:00,"salmonShed","20449374","ambient"
"641",8.28,2019-02-25 06:01:00,"salmonShed","20449374","ambient"
"642",8.28,2019-02-25 14:51:00,"salmonShed","20449374","ambient"
"643",8.28,2019-02-26 06:11:00,"salmonShed","20449374","ambient"
"644",8.28,2019-02-26 15:21:00,"salmonShed","20449374","ambient"
"645",8.28,2019-03-08 22:31:00,"salmonShed","20449374","ambient"
"646",8.28,2019-03-08 22:41:00,"salmonShed","20449374","ambient"
"647",8.28,2019-03-09 13:31:00,"salmonShed","20449374","ambient"
"648",8.28,2019-03-09 21:31:00,"salmonShed","20449374","ambient"
"649",8.28,2019-03-10 09:41:00,"salmonShed","20449374","ambient"
"650",8.28,2019-03-11 00:51:00,"salmonShed","20449374","ambient"
"651",8.28,2019-03-11 01:01:00,"salmonShed","20449374","ambient"
"652",8.28,2019-03-11 01:11:00,"salmonShed","20449374","ambient"
"653",8.28,2019-03-11 01:21:00,"salmonShed","20449374","ambient"
"654",8.28,2019-03-11 01:41:00,"salmonShed","20449374","ambient"
"655",8.28,2019-03-11 02:01:00,"salmonShed","20449374","ambient"
"656",8.28,2019-03-11 02:11:00,"salmonShed","20449374","ambient"
"657",8.28,2019-03-11 02:21:00,"salmonShed","20449374","ambient"
"658",8.28,2019-03-11 02:31:00,"salmonShed","20449374","ambient"
"659",8.28,2019-03-11 02:41:00,"salmonShed","20449374","ambient"
"660",8.28,2019-03-11 02:51:00,"salmonShed","20449374","ambient"
"661",8.28,2019-03-11 03:01:00,"salmonShed","20449374","ambient"
"662",8.28,2019-03-11 03:11:00,"salmonShed","20449374","ambient"
"663",8.29,2019-02-09 02:21:00,"salmonShed","20449374","ambient"
"664",8.29,2019-02-09 07:31:00,"salmonShed","20449374","ambient"
"665",8.29,2019-02-09 09:21:00,"salmonShed","20449374","ambient"
"666",8.29,2019-02-09 09:31:00,"salmonShed","20449374","ambient"
"667",8.29,2019-02-09 13:31:00,"salmonShed","20449374","ambient"
"668",8.29,2019-02-09 14:01:00,"salmonShed","20449374","ambient"
"669",8.29,2019-02-09 14:11:00,"salmonShed","20449374","ambient"
"670",8.29,2019-02-09 14:21:00,"salmonShed","20449374","ambient"
"671",8.29,2019-02-09 16:51:00,"salmonShed","20449374","ambient"
"672",8.29,2019-02-09 17:01:00,"salmonShed","20449374","ambient"
"673",8.29,2019-02-09 17:11:00,"salmonShed","20449374","ambient"
"674",8.29,2019-02-09 17:41:00,"salmonShed","20449374","ambient"
"675",8.29,2019-02-09 17:51:00,"salmonShed","20449374","ambient"
"676",8.29,2019-02-09 22:31:00,"salmonShed","20449374","ambient"
"677",8.29,2019-02-09 22:41:00,"salmonShed","20449374","ambient"
"678",8.29,2019-02-13 07:01:00,"salmonShed","20449374","ambient"
"679",8.29,2019-02-13 07:11:00,"salmonShed","20449374","ambient"
"680",8.29,2019-02-13 07:21:00,"salmonShed","20449374","ambient"
"681",8.29,2019-02-14 19:01:00,"salmonShed","20449374","ambient"
"682",8.29,2019-02-18 22:41:00,"salmonShed","20449374","ambient"
"683",8.29,2019-02-18 23:21:00,"salmonShed","20449374","ambient"
"684",8.29,2019-02-18 23:41:00,"salmonShed","20449374","ambient"
"685",8.29,2019-02-22 12:51:00,"salmonShed","20449374","ambient"
"686",8.29,2019-02-24 14:51:00,"salmonShed","20449374","ambient"
"687",8.29,2019-02-25 01:11:00,"salmonShed","20449374","ambient"
"688",8.29,2019-02-26 06:21:00,"salmonShed","20449374","ambient"
"689",8.29,2019-03-08 22:21:00,"salmonShed","20449374","ambient"
"690",8.29,2019-03-09 21:21:00,"salmonShed","20449374","ambient"
"691",8.29,2019-03-10 09:51:00,"salmonShed","20449374","ambient"
"692",8.29,2019-03-10 10:01:00,"salmonShed","20449374","ambient"
"693",8.29,2019-03-10 10:21:00,"salmonShed","20449374","ambient"
"694",8.29,2019-03-10 10:31:00,"salmonShed","20449374","ambient"
