#,"Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 20454092, SEN S/N: 20454092)","Temp, °C (LGR S/N: 20454092, SEN S/N: 20454092)","DO Adj Conc, mg/L (LGR S/N: 20454092)","DO Percent Sat, % (LGR S/N: 20454092)"
458,2/28/19 14:15,11.57,8.7,,
459,2/28/19 14:25,11.57,8.7,,
460,2/28/19 14:35,11.56,8.7,,
461,2/28/19 14:45,11.56,8.7,,
462,2/28/19 14:55,11.56,8.7,,
463,2/28/19 15:05,11.56,8.7,,
464,2/28/19 15:15,11.56,8.7,,
465,2/28/19 15:25,11.56,8.7,,
466,2/28/19 15:35,11.56,8.7,,
467,2/28/19 15:45,11.56,8.7,,
468,2/28/19 15:55,11.56,8.7,,
469,2/28/19 16:05,11.57,8.7,,
470,2/28/19 16:15,11.57,8.7,,
471,2/28/19 16:25,11.56,8.7,,
472,2/28/19 16:35,11.57,8.68,,
473,2/28/19 16:45,11.57,8.68,,
474,2/28/19 16:55,11.58,8.68,,
475,2/28/19 17:05,11.57,8.66,,
476,2/28/19 17:15,11.57,8.66,,
477,2/28/19 17:25,11.58,8.66,,
478,2/28/19 17:35,11.58,8.66,,
479,2/28/19 17:45,11.57,8.66,,
480,2/28/19 17:55,11.58,8.64,,
481,2/28/19 18:05,11.58,8.64,,
482,2/28/19 18:15,11.58,8.64,,
483,2/28/19 18:25,11.57,8.66,,
484,2/28/19 18:35,11.56,8.66,,
485,2/28/19 18:45,11.56,8.68,,
486,2/28/19 18:55,11.56,8.68,,
487,2/28/19 19:05,11.55,8.68,,
488,2/28/19 19:15,11.55,8.68,,
489,2/28/19 19:25,11.54,8.68,,
490,2/28/19 19:35,11.55,8.68,,
491,2/28/19 19:45,11.54,8.68,,
492,2/28/19 19:55,11.54,8.66,,
493,2/28/19 20:05,11.54,8.66,,
494,2/28/19 20:15,11.54,8.66,,
495,2/28/19 20:25,11.54,8.66,,
496,2/28/19 20:35,11.54,8.66,,
497,2/28/19 20:45,11.54,8.66,,
498,2/28/19 20:55,11.54,8.68,,
499,2/28/19 21:05,11.53,8.68,,
500,2/28/19 21:15,11.53,8.7,,
501,2/28/19 21:25,11.53,8.7,,
502,2/28/19 21:35,11.52,8.72,,
503,2/28/19 21:45,11.53,8.72,,
504,2/28/19 21:55,11.52,8.72,,
505,2/28/19 22:05,11.52,8.72,,
506,2/28/19 22:15,11.53,8.72,,
507,2/28/19 22:25,11.53,8.72,,
508,2/28/19 22:35,11.52,8.72,,
509,2/28/19 22:45,11.53,8.7,,
510,2/28/19 22:55,11.53,8.7,,
511,2/28/19 23:05,11.53,8.7,,
512,2/28/19 23:15,11.53,8.68,,
